,tag,center,arch_type,eng_type,block,zone,cut,demo,projmask,blob2,demo-2,cut_mask,blob-mask
mfb_sw_panel_98_53_2,C-0,16878,C,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_98_54_1,A-0,16763,A,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_98_54_2,A-0,16880,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_98_55_1,A-0,16765,A,0,SW,L2,1,1,1,2,1,1,2
mfb_sw_panel_98_55_2,C-0,16882,C,0,SW,L2,1,1,1,2,1,1,2
mfb_sw_panel_98_56_1,A-0,16767,A,0,SW,L2,0,1,2,2,1,0,2
mfb_sw_panel_98_56_2,A-0,16884,A,0,SW,L2,0,1,2,2,1,0,2
mfb_sw_panel_98_57_1,A-0,16769,A,0,SW,L2,0,1,2,2,1,0,2
mfb_sw_panel_98_57_2,A-0,23981,A,0,SW,L2,0,1,2,2,1,0,2
mfb_sw_panel_98_58_1,A-0,23981,A,0,SW,L2,0,1,2,2,1,0,2
mfb_sw_panel_98_58_2,A-0,23981,A,0,SW,L2,0,1,2,2,1,0,2
mfb_sw_panel_99_0_1,A-0,16773,A,0,SW,L2,1,1,1,1,1,1,1
mfb_sw_panel_99_0_2,A-0,16886,A,0,SW,L2,0,1,2,1,1,0,1
mfb_sw_panel_99_1_1,E-1,16775,E,1,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_99_1_2,A-0,16888,A,0,SW,L2,1,1,1,1,1,1,1
mfb_sw_panel_99_2_1,A-0,16777,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_99_2_2,A-0,16890,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_99_3_1,A-0,16779,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_99_3_2,A-0,16892,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_99_4_1,A-0,16781,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_99_4_2,A-0,16894,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_99_5_1,A-0,16783,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_99_5_2,A-0,16896,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_99_6_1,E-1,16785,E,1,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_99_6_2,A-0,16898,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_99_7_1,A-0,16787,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_99_7_2,A-0,16900,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_99_8_1,A-0,16789,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_99_8_2,A-0,16902,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_99_9_1,A-0,16791,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_99_9_2,A-0,16904,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_99_10_1,A-0,16793,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_99_10_2,A-0,16906,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_99_11_1,A-0,16795,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_99_11_2,A-0,16908,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_99_12_1,A-0,16797,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_99_12_2,A-0,16910,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_99_13_1,A-0,16799,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_99_13_2,A-0,16912,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_99_14_1,E-1,16801,E,1,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_99_14_2,A-0,16914,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_99_15_1,A-0,16803,A,0,SW,L2,0,1,0,1,2,0,2
mfb_sw_panel_99_15_2,A-0,16916,A,0,SW,L2,0,1,0,1,2,0,2
mfb_sw_panel_99_16_1,A-0,16805,A,0,SW,L2,0,1,0,1,2,0,2
mfb_sw_panel_99_16_2,A-0,16918,A,0,SW,L2,0,1,0,1,2,0,2
mfb_sw_panel_99_17_1,A-0,16807,A,0,SW,L2,0,1,0,1,2,0,2
mfb_sw_panel_99_17_2,A-0,16920,A,0,SW,L2,0,1,0,1,2,0,2
mfb_sw_panel_99_18_1,A-0,16809,A,0,SW,L2,0,1,0,1,2,0,2
mfb_sw_panel_99_18_2,A-0,16922,A,0,SW,L2,0,1,0,1,2,0,2
mfb_sw_panel_99_19_1,A-0,16811,A,0,SW,L2,0,1,0,1,2,0,1
mfb_sw_panel_99_19_2,A-0,16924,A,0,SW,L2,0,1,0,1,2,0,1
mfb_sw_panel_99_20_1,E-1,16813,E,1,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_99_20_2,A-0,16926,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_99_21_1,A-0,16815,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_99_21_2,A-0,16928,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_99_22_1,A-0,16817,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_99_22_2,A-0,16930,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_99_23_1,A-0,16819,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_99_23_2,A-0,16932,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_99_24_1,A-0,16821,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_99_24_2,A-0,16934,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_99_25_1,A-0,16823,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_99_25_2,A-0,16936,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_99_26_1,A-0,16825,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_99_26_2,A-0,16938,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_99_27_1,A-0,16827,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_99_27_2,A-0,16940,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_99_28_1,A-0,16829,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_99_28_2,A-0,16942,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_99_29_1,A-0,16831,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_99_29_2,A-0,16944,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_99_30_1,E-1,16833,E,1,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_99_30_2,A-0,16946,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_99_31_1,A-0,16835,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_99_31_2,A-0,16948,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_99_32_1,A-0,16837,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_99_32_2,A-0,16950,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_99_33_1,A-0,16839,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_99_33_2,A-0,16952,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_99_34_1,A-0,16841,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_99_34_2,C-0,16954,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_99_35_1,A-0,16843,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_99_35_2,A-0,16956,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_99_36_1,A-0,16845,A,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_99_36_2,A-0,16958,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_99_37_1,A-0,16847,A,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_99_37_2,A-0,16960,A,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_99_38_1,A-0,16849,A,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_99_38_2,A-0,16962,A,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_99_39_1,A-0,16851,A,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_99_39_2,A-0,16964,A,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_99_40_1,C-0,16853,C,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_99_40_2,A-0,16966,A,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_99_41_1,A-0,16855,A,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_99_41_2,A-0,16968,A,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_99_42_1,A-0,16857,A,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_99_42_2,A-0,16970,A,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_99_43_1,A-0,16859,A,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_99_43_2,A-0,16972,A,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_99_44_1,A-0,16861,A,0,SW,L2,0,2,0,1,1,0,2
mfb_sw_panel_99_44_2,A-0,16974,A,0,SW,L2,0,2,0,1,1,0,2
mfb_sw_panel_99_45_1,A-0,16863,A,0,SW,L2,0,2,0,1,1,0,2
mfb_sw_panel_99_45_2,B-0,16976,B,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_46_1,C-0,16865,C,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_46_2,A-0,16978,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_47_1,A-0,16867,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_47_2,A-0,16980,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_48_1,B-0,16869,B,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_48_2,A-0,16982,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_49_1,A-0,16871,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_49_2,A-0,16984,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_50_1,A-0,16873,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_50_2,A-0,16986,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_51_1,A-0,16875,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_51_2,A-0,16988,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_52_1,B-0,16877,B,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_52_2,E-1,16990,E,1,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_53_1,A-0,16879,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_53_2,A-0,16992,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_54_1,B-0,16881,B,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_54_2,A-0,16994,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_99_55_1,A-0,16883,A,0,SW,L2,1,2,1,2,1,1,2
mfb_sw_panel_99_55_2,A-0,16996,A,0,SW,L2,1,2,1,2,1,1,2
mfb_sw_panel_99_56_1,A-0,16885,A,0,SW,L2,0,2,2,2,1,0,2
mfb_sw_panel_99_56_2,A-0,16998,A,0,SW,L2,0,2,2,2,1,0,2
mfb_sw_panel_99_57_1,A-0,23981,A,0,SW,L2,0,2,2,2,1,0,2
mfb_sw_panel_99_57_2,A-0,17000,A,0,SW,L2,0,2,2,2,1,0,2
mfb_sw_panel_100_0_1,A-0,16887,A,0,SW,L2,0,1,2,1,1,0,1
mfb_sw_panel_100_0_2,A-0,17004,A,0,SW,L2,1,1,1,1,1,1,1
mfb_sw_panel_100_1_1,A-0,16889,A,0,SW,L2,1,1,1,1,1,1,1
mfb_sw_panel_100_1_2,A-0,17006,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_100_2_1,B-0,16891,B,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_100_2_2,A-0,17008,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_100_3_1,A-0,16893,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_100_3_2,A-0,17010,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_100_4_1,A-0,16895,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_100_4_2,A-0,17012,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_100_5_1,A-0,16897,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_100_5_2,A-0,17014,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_100_6_1,A-0,16899,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_100_6_2,A-0,17016,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_100_7_1,A-0,16901,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_100_7_2,A-0,17018,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_100_8_1,A-0,16903,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_100_8_2,A-0,17020,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_100_9_1,A-0,16905,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_100_9_2,A-0,17022,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_100_10_1,C-0,16907,C,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_100_10_2,A-0,17024,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_100_11_1,A-0,16909,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_100_11_2,A-0,17026,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_100_12_1,A-0,16911,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_100_12_2,A-0,17028,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_100_13_1,A-0,16913,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_100_13_2,A-0,17030,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_100_14_1,A-0,16915,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_100_14_2,A-0,17032,A,0,SW,L2,0,1,0,1,2,0,2
mfb_sw_panel_100_15_1,A-0,16917,A,0,SW,L2,0,1,0,1,2,0,2
mfb_sw_panel_100_15_2,A-0,17034,A,0,SW,L2,0,1,0,1,2,0,2
mfb_sw_panel_100_16_1,A-0,16919,A,0,SW,L2,0,1,0,1,2,0,2
mfb_sw_panel_100_16_2,A-0,17036,A,0,SW,L2,0,1,0,1,2,0,2
mfb_sw_panel_100_17_1,A-0,16921,A,0,SW,L2,0,1,0,1,2,0,2
mfb_sw_panel_100_17_2,A-0,17038,A,0,SW,L2,0,1,0,1,2,0,1
mfb_sw_panel_100_18_1,A-0,16923,A,0,SW,L2,0,1,0,1,2,0,1
mfb_sw_panel_100_18_2,A-0,17040,A,0,SW,L2,0,1,0,1,2,0,1
mfb_sw_panel_100_19_1,A-0,16925,A,0,SW,L2,0,1,0,1,2,0,1
mfb_sw_panel_100_19_2,A-0,17042,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_100_20_1,A-0,16927,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_100_20_2,A-0,17044,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_100_21_1,A-0,16929,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_100_21_2,A-0,17046,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_100_22_1,A-0,16931,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_100_22_2,A-0,17048,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_100_23_1,A-0,16933,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_100_23_2,A-0,17050,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_100_24_1,A-0,16935,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_100_24_2,A-0,17052,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_100_25_1,A-0,16937,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_100_25_2,A-0,17054,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_100_26_1,A-0,16939,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_100_26_2,A-0,17056,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_100_27_1,A-0,16941,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_100_27_2,A-0,17058,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_100_28_1,A-0,16943,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_100_28_2,A-0,17060,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_100_29_1,A-0,16945,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_100_29_2,G-0,17062,G,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_100_30_1,A-0,16947,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_100_30_2,A-0,17064,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_31_1,A-0,16949,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_31_2,A-0,17066,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_32_1,A-0,16951,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_32_2,G-0,17068,G,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_33_1,A-0,16953,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_33_2,A-0,17070,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_34_1,A-0,16955,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_34_2,A-0,17072,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_35_1,A-0,16957,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_35_2,A-0,17074,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_36_1,E-1,16959,E,1,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_36_2,A-0,17076,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_37_1,A-0,16961,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_37_2,A-0,17078,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_38_1,A-0,16963,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_38_2,C-0,17080,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_39_1,A-0,16965,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_39_2,A-0,17082,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_40_1,G-0,16967,G,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_100_40_2,A-0,17084,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_41_1,A-0,16969,A,0,SW,L2,0,2,0,1,2,0,2
mfb_sw_panel_100_41_2,A-0,17086,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_42_1,A-0,16971,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_42_2,E-1,17088,E,1,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_43_1,C-0,16973,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_43_2,A-0,17090,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_100_44_1,A-7,16975,A,7,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_44_2,A-0,17092,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_45_1,A-0,16977,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_45_2,A-0,17094,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_46_1,A-0,16979,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_46_2,A-0,17096,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_47_1,A-0,16981,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_47_2,A-0,17098,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_48_1,G-0,16983,G,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_48_2,A-0,17100,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_49_1,A-0,16985,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_49_2,A-0,17102,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_50_1,A-0,16987,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_50_2,B-0,17104,B,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_51_1,A-0,16989,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_51_2,A-0,17106,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_52_1,G-0,16991,G,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_52_2,A-0,17108,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_53_1,A-0,16993,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_53_2,A-0,17110,A,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_54_1,C-0,16995,C,0,SW,L2,0,2,0,2,1,0,2
mfb_sw_panel_100_54_2,C-0,17112,C,0,SW,L2,1,2,1,2,1,1,2
mfb_sw_panel_100_55_1,A-0,16997,A,0,SW,L2,1,2,1,2,1,1,2
mfb_sw_panel_100_55_2,B-0,17114,B,0,SW,L2,0,2,2,2,1,0,2
mfb_sw_panel_100_56_1,A-0,16999,A,0,SW,L2,0,2,2,2,1,0,2
mfb_sw_panel_100_56_2,A-0,17116,A,0,SW,L2,0,2,2,2,1,0,2
mfb_sw_panel_100_57_1,A-0,17001,A,0,SW,L2,0,2,2,2,1,0,2
mfb_sw_panel_100_57_2,A-0,23981,A,0,SW,L2,0,2,2,2,1,0,2
mfb_sw_panel_101_0_1,A-0,17005,A,0,SW,L2,1,1,1,1,1,1,1
mfb_sw_panel_101_0_2,A-0,17118,A,0,SW,L2,0,1,2,1,1,0,1
mfb_sw_panel_101_1_1,A-0,17007,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_1_2,A-0,17120,A,0,SW,L2,1,1,1,1,1,1,1
mfb_sw_panel_101_2_1,E-1,17009,E,1,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_2_2,A-0,17122,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_3_1,A-0,17011,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_3_2,A-0,17124,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_4_1,A-0,17013,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_4_2,E-1,17126,E,1,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_5_1,A-0,17015,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_5_2,A-0,17128,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_6_1,A-0,17017,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_6_2,A-0,17130,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_7_1,A-0,17019,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_7_2,A-0,17132,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_8_1,A-0,17021,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_8_2,A-0,17134,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_9_1,E-1,17023,E,1,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_9_2,A-0,17136,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_10_1,A-0,17025,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_10_2,A-0,17138,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_11_1,A-0,17027,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_101_11_2,A-0,17140,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_12_1,E-1,17029,E,1,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_101_12_2,A-0,17142,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_13_1,A-0,17031,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_101_13_2,A-0,17144,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_14_1,A-0,17033,A,0,SW,L2,0,1,0,1,2,0,2
mfb_sw_panel_101_14_2,A-0,17146,A,0,SW,L2,0,1,0,1,1,0,1
mfb_sw_panel_101_15_1,A-0,17035,A,0,SW,L2,0,1,0,1,2,0,1
mfb_sw_panel_101_15_2,A-0,17148,A,0,SW,L2,0,1,0,1,2,0,1
mfb_sw_panel_101_16_1,D-1,17037,D,1,SW,L2,0,1,0,1,2,0,1
mfb_sw_panel_101_16_2,A-0,17150,A,0,SW,L2,0,1,0,1,2,0,1
mfb_sw_panel_101_17_1,D-1,17039,D,1,SW,L2,0,1,0,1,2,0,1
mfb_sw_panel_101_17_2,A-0,17152,A,0,SW,L2,0,1,0,1,2,0,1
mfb_sw_panel_101_18_1,A-0,17041,A,0,SW,L2,0,1,0,1,2,0,1
mfb_sw_panel_101_18_2,A-0,17154,A,0,SW,L2,0,1,0,1,2,0,1
mfb_sw_panel_101_19_1,A-0,17043,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_101_19_2,E-1,17156,E,1,SW,L2,0,1,0,1,2,0,1
mfb_sw_panel_101_20_1,A-0,17045,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_101_20_2,A-0,17158,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_101_21_1,A-0,17047,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_101_21_2,A-0,17160,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_101_22_1,A-0,17049,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_101_22_2,A-0,17162,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_101_23_1,A-0,17051,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_101_23_2,A-0,17164,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_101_24_1,E-1,17053,E,1,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_101_24_2,A-0,17166,A,0,SW,L2,0,2,0,1,2,0,1
mfb_sw_panel_101_25_1,A-0,17055,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_101_25_2,A-0,17168,A,0,SW,L2,0,2,0,2,2,0,1
mfb_sw_panel_101_26_1,A-0,17057,A,0,SW,L2,0,2,0,2,2,0,1
